Category:Cave_crustaceans,Lirceus_usdagalun|Macromaxillocaris|Caecosphaeroma|Crangonyx_hobbsi|Ingolfiella_longipes|Niphargus_tatrensis|Remasellus|Mesoniscus|Cancrocaeca|Gammarus_baysali|Xibalbanus_tulumensis|Daipotamon_minos
Category:Endemic_fauna_of_Oklahoma,Ozark_big-eared_bat|Oklahoma_salamander|Red_River_shiner|Cyprinodon_rubrofluviatilis
Category:Endemic_fauna_of_Kentucky,Cumberland_darter|Kentucky_cave_shrimp|Black_mountain_salamander|Palezone_shiner|Kentucky_arrow_darter|Kentucky_darter
Category:Birds_described_in_1797,California_condor|Grey-bellied_cuckoo|Crested_fireback|Common_hawk-cuckoo|Common_flameback
Category:Critically_endangered_fauna_of_California,Franklin's_bumblebee|Golden_trout|Kern_River_rainbow_trout|Paiute_cutthroat_trout|Pacifastacus_fortis|Santa_Cruz_long-toed_salamander|Mission_blue_butterfly|Cicindela_ohlone|Banded_dune_snail
Category:Mantodea_of_Europe,Iris_oratoria|Spined_dwarf_mantis|Apteromantis_aptera|European_mantis|Phyllocrania_paradoxa|Ameles_spallanzania|Ameles|Oligonicella|Ameles_heldreichi|Empusa_pennata|Empusa_fasciata|Perlamantis|Rivetinidae
Category:Fauna_of_the_Turks_and_Caicos_Islands,Turks_and_Caicos_rock_iguana|American_flamingo|Greater_Antillean_bullfinch|Bahama_mockingbird|Redhead_(bird)|Bahama_woodstar|Thick-billed_vireo|Bahama_swallow|Pearly-eyed_thrasher|Chilabothrus_chrysogaster|Tropidophis_greenwayi|Sphaerodactylus_caicosensis|Cuban_crow
Category:Endemic_fauna_of_Cozumel,Cozumel_coati|Cozumel_raccoon|Cozumel_vireo|Cozumel_thrasher|Cozumel_emerald|Splendid_toadfish|Cozumel_harvest_mouse
Category:Reptiles_of_Antigua_and_Barbuda,Antiguan_racer|Griswold's_ameiva|Anolis_wattsii|Antigua_least_gecko|Anolis_leachii|Redonda_anole
Category:Endemic_fauna_of_Antigua_and_Barbuda,Antiguan_racer|Griswold's_ameiva|Anolis_wattsii|Antigua_least_gecko|Anolis_leachii|Redonda_anole|Barbuda_warbler
Category:Birds_described_in_1949,Short-crested_coquette|Murphy's_petrel|Black_tinamou|Tamaulipas_pygmy_owl|Chapin's_babbler|White-throated_mountain_babbler
Category:Primates_of_North_America,Ekgmowechashala|Mexican_howler|Panamanian_night_monkey
Category:Endemic_birds_of_the_Bahamas,Bahama_oriole|Bahama_nuthatch|Bahama_woodstar|Brace's_emerald|Bahama_yellowthroat|Inagua_woodstar|Bahama_warbler
Category:Birds_of_the_Marquesas_Islands,Fatu_Hiva_monarch|Phoenix_petrel|Red-moustached_fruit_dove|Marquesan_imperial_pigeon|Marquesan_ground_dove|White-capped_fruit_dove|Ultramarine_lorikeet|Marquesan_monarch|Southern_Marquesan_reed_warbler|Marquesan_kingfisher|Marquesan_swiftlet|Northern_Marquesan_reed_warbler|Hatutu_Marquesan_warbler|Eiao_Marquesan_warbler|Iphis_monarch|Ua_Pou_monarch
Category:Birds_of_Samoa,Samoan_woodhen|Many-colored_fruit_dove|Polynesian_triller|Cardinal_myzomela|Red-vented_bulbul|Tooth-billed_pigeon|Red-headed_parrotfinch|Blue-crowned_lorikeet|Samoan_starling|Polynesian_starling|Polynesian_wattled_honeyeater|Samoan_triller|Samoan_flycatcher|Samoan_whistler|Samoan_fantail|Samoan_white-eye|Mao_(bird)
Category:Nightjars,New_Caledonian_owlet-nightjar|Nightjar|Eastern_whip-poor-will|Pauraque|Australian_owlet-nightjar|Chuck-will's-widow|White-tailed_nightjar|Band-winged_nightjar|Spot-tailed_nightjar|Eleothreptus|Long-trained_nightjar|Mexican_whip-poor-will|Tschudi's_nightjar|Nyctipolus
Category:Birds_of_Pohnpei,Pohnpei_starling|White-fronted_ground_dove|Long-billed_white-eye|Pohnpei_lorikeet|Pohnpei_kingfisher|Grey-brown_white-eye
Category:Birds_of_the_Federated_States_of_Micronesia,Pohnpei_starling|Kosrae_starling|Citrine_white-eye|White-fronted_ground_dove|Long-billed_white-eye|Caroline_reed_warbler|Chuuk_monarch|Teardrop_white-eye|Kosrae_white-eye|White-throated_ground_dove|Pohnpei_lorikeet|Pohnpei_kingfisher|Olive-colored_white-eye|Yap_cicadabird|Grey-brown_white-eye|Yap_monarch
Category:Endemic_fauna_of_the_Federated_States_of_Micronesia,Pohnpei_starling|Kosrae_starling|White-fronted_ground_dove|Pohnpei_flycatcher|Long-billed_white-eye|Rhyzodiastes_sulcicollis|Rhyzodiastes_maritimus|Ramphotyphlops_adocetus|Ramphotyphlops_hatmaliyeb
Category:Uromys,Guadalcanal_rat|King_rat_(animal)|Vangunu_giant_rat|Emperor_rat|Giant_naked-tailed_rat|Biak_giant_rat|Giant_white-tailed_rat|Masked_white-tailed_rat|Uromys|Great_Key_Island_giant_rat
Category:Birds_described_in_1941,New_Caledonian_nightjar|Balsas_screech_owl|Small-headed_elaenia|Long-tailed_sabrewing|Starry_owlet-nightjar|Archbold's_owlet-nightjar|Tuxtla_quail-dove|Grey-hooded_sunbird|Kungwe_apalis|Bamboo_antshrike|Masked_antpitta|Paramo_tapaculo|Iringa_akalat|Agulhas_long-billed_lark|Indochinese_fulvetta
Category:Birds_of_prey_of_Asia,Philippine_eagle|White-rumped_vulture|Indian_vulture|Slender-billed_vulture|Black-winged_kite|Eastern_marsh_harrier|Pied_harrier|Besra|Chinese_sparrowhawk|Crested_honey_buzzard|Pallas's_fish_eagle|White-rumped_falcon|Dusky_eagle-owl|Spilornis|Microhierax|Nisaetus
Category:Aegypiinae,White-rumped_vulture|Indian_vulture|Slender-billed_vulture|Red-headed_vulture|Hooded_vulture|White-backed_vulture|Rüppell's_vulture|White-headed_vulture|Gypinae|Himalayan_vulture|Cape_vulture|Griffon_vulture|Lappet-faced_vulture|Gyps
Category:Gyps,White-rumped_vulture|Indian_vulture|Slender-billed_vulture|White-backed_vulture|Rüppell's_vulture|Himalayan_vulture|Cape_vulture|Griffon_vulture|Gyps
Category:Extinct_animals_of_India,Javan_rhinoceros|Northern_Sumatran_rhinoceros|Miocaretta|Sankuchemys|Gigantopithecus|Apateodus|Discoceras|Eoluvarus|Indian_aurochs|Deccanodon|Kutchisiren|Bharattherium|Deccanolestes|Sahnitherium|Indohyaenodon|Babiacetus|Bharatisiren
Category:Extinct_animals_of_Vietnam,Javan_rhinoceros|Northern_Sumatran_rhinoceros|Gigantopithecus
Category:Birds_of_the_Ryukyu_Islands,Okinawa_woodpecker|Amami_woodcock|Ryukyu_kingfisher|Slaty-legged_crake|Japanese_paradise_flycatcher|Ashy_minivet|Japanese_wood_pigeon|Ryukyu_robin|Lidth's_jay|Amami_thrush|Izu_thrush|Ryūkyū_scops_owl|Okinawa_rail|Ryukyu_minivet
Category:Mynas,Bali_myna|Common_myna|Indian_pied_myna|Bank_myna
Category:Birds_of_Mindoro,Mindoro_bleeding-heart|Black-hooded_coucal|Mindoro_hawk-owl|Mindoro_hornbill|Lowland_white-eye|Scarlet-collared_flowerpecker|Indigo-banded_kingfisher|Green-backed_whistler|Ashy_thrush|Mindoro_imperial_pigeon|Mindoro_bulbul|Mindoro_racket-tail
Category:Pliocene_reptiles_of_Asia,Chinese_alligator|Saltwater_crocodile|Megalochelys|Chelydropsis|Crocodylus_palaeindicus|Hypselornis
Category:Quaternary_reptiles_of_Asia,Chinese_alligator|Saltwater_crocodile|Megalochelys|Hanyusuchus|Toyotamaphimeia
Category:Pleistocene_crocodylomorphs,Chinese_alligator|Toyotamaphimeia|Voay|Volia|Mekosuchus|Paludirex|Quinkana|Crocodylus_thorbjarnarsoni|Caiman_venezuelensis|Aldabrachampsus|Colossoemys|Euthecodon|Crocodylus_anthropophagus
Category:Pleistocene_reptiles_of_Asia,Chinese_alligator|Megalochelys|Toyotamaphimeia
Category:Fauna_of_Cebu,Philippine_naked-backed_fruit_bat|Cebu_flowerpecker|Cebu_warty_pig|Philippine_tube-nosed_fruit_bat|Visayan_leopard_cat|Philippine_tailorbird|Cebu_hanging_parrot|Magnificent_sunbird|Indigo-banded_kingfisher|Blackish_cuckooshrike|Streak-breasted_bulbul|Black_shama|Philippine_leafbird|Green-faced_parrotfinch|Cebu_hawk-owl|Conus_cebuensis
Category:Fauna_of_Sindh,Great_Indian_bustard|Short-toed_snake_eagle|Tawny_eagle|Bengal_fox|Blackbuck|Chinkara|Bufoniceps_laungwalaensis|Indian_desert_jird|Indian_wild_ass|Sind_sparrow|Sind_woodpecker
Category:Fauna_of_Rajasthan,Great_Indian_bustard|Short-toed_snake_eagle|Tawny_eagle|Bengal_fox|Blackbuck|Chinkara|Bufoniceps_laungwalaensis|Indian_desert_jird|Indian_wild_ass|Green_avadavat
Category:Fauna_of_the_Thar_Desert,Great_Indian_bustard|Short-toed_snake_eagle|Tawny_eagle|Bengal_fox|Blackbuck|Chinkara|Bufoniceps_laungwalaensis|Indian_desert_jird|Indian_wild_ass
Category:Cuculidae,Sumatran_ground_cuckoo|Cuckoo|Pacific_long-tailed_cuckoo|Yellow-billed_malkoha|Sirkeer_malkoha|Malkoha|Cacomantis|Blue_malkoha|Dwarf_koel|Thick-billed_cuckoo|Raffles's_malkoha|Red-billed_malkoha|Long-billed_cuckoo|Channel-billed_cuckoo|Surniculus|Hierococcyx|Green_malkoha
Category:Birds_described_in_2006,Bugun_liocichla|Kauaʻi_palila|Bermuda_night_heron|Bougainville_bush_warbler|Yariguies_brush_finch|Camiguin_hanging_parrot|Dark_batis|Western_Canary_Islands_goldcrest
Category:Birds_of_Flores,Flores_hawk-eagle|Tenggara_swiftlet|Wallace's_hanging_parrot|Brown-capped_fantail|Flores_green_pigeon|Little_minivet|Flores_crow|Leaf_lorikeet|Flores_scops_owl|Russet-capped_tesia|Cream-browed_white-eye|Crested_white-eye|Scaly-crowned_honeyeater|Flores_monarch|Mees's_nightjar
Category:Birds_of_Lombok,Flores_hawk-eagle|Rinjani_scops_owl|White-faced_heron|Sunset_lorikeet|Javan_munia|Cave_swiftlet|Olive-backed_tailorbird|Green_junglefowl|Black-winged_starling
Category:Mammals_of_Hong_Kong,Chinese_pangolin|Rhesus_macaque|Reeves's_muntjac|Japanese_house_bat|Lesser_bamboo_bat|Fringed_long-footed_myotis|Rickett's_big-footed_bat|Large_myotis|Lesser_Asiatic_yellow_bat
Category:Birds_of_Cebu,Cebu_flowerpecker|Philippine_tailorbird|Cebu_hanging_parrot|Magnificent_sunbird|Indigo-banded_kingfisher|Blackish_cuckooshrike|Streak-breasted_bulbul|Philippine_leafbird|Green-faced_parrotfinch|Cebu_hawk-owl
Category:Endemic_fauna_of_Mongolia,Gobi_bear|Hoffmann's_pika|Triplophysa_arnoldii
Category:Fauna_of_Mongolia,Gobi_bear|Hoffmann's_pika|Triplophysa_arnoldii
Category:Fauna_of_Maharashtra,Kondana_soft-furred_rat|Sibynophis_subpunctatus|Battersby's_caecilian|Indotyphlus_maharashtraensis|Fungoid_frog|Uropeltis_phipsonii|Indirana_beddomii|Pseudophilautus_amboli|Hydrophylax_bahuvistara|Sarada_superba
Category:Endemic_fauna_of_the_Andaman_Islands,Andaman_shrew|Andaman_day_gecko|Narcondam_hornbill|Andaman_bulbul|Andaman_masked_owl|Andaman_worm_snake|Boiga_andamanensis|Andaman_giant_gecko|Microhyla_chakrapanii|Minervarya_andamanensis|Andaman_rat|Minervarya_charlesdarwini|Andaman_horseshoe_bat|Andaman_cobra|Channa_royi|Homfray's_horseshoe_bat|Narcondam_shrew
Category:Endemic_fish_of_South_Africa,Natal_shyshark|Ornate_sleeper-ray|Estuarine_pipefish|Barred_fingerfin|Puffadder_shyshark|Brown_shyshark|Eastern_Cape_redfin|Smallscale_redfin|African_dwarf_skate|White_steenbras|Redtail_barb|Goldie_barb|Broadbodied_toadfish|Cape_needlefish|Verlorenvlei_redfin|Centroberyx_spinosus|Galeichthys_trowi
Category:Fauna_of_Malta,Maltese_skate|Maltese_honey_bee|Filfola_lizard|Sicilian_shrew|Maltese_ruby_tiger_moth|Maltese_freshwater_crab|Eukoenenia_christiani|Palaeoloxodon_mnaidriensis|Babelomurex_cariniferus|Kejdonia_cachiai|Xerocrassa_meda|Lutra_euxena|Lampedusa_imitatrix|Lampedusa_melitensis|Xerocrassa_gharlapsi|Geckobia_estherae|Geckobia
Category:Fauna_of_Sakhalin,Sakhalin_sturgeon|Hokkaidō_frog|Sakhalin_taimen|Sakhalin_sole|Sakhalin_stickleback
Category:Fauna_of_the_Russian_Far_East,Sakhalin_sturgeon|Siberian_tiger|Amur_softshell_turtle|Hemaris_ottonis|Fidia_atra|Hokkaidō_frog|Sakhalin_taimen|Sakhalin_sole|Sakhalin_stickleback
Category:Fish_of_the_Andes,Andean_catfish|Astroblepus|Orestias_(fish)|Callichthys_fabricioi|Eremophilus|Sturisoma_aureum|Sturisomatichthys_leightoni|Astroblepus_chapmani|Leporinus_muyscorum
Category:Endemic_freshwater_fish_of_Tanzania,Oreochromis_chungruruensis|Olivegreen_ufipa_barb|Kibiti_lampeye|Ruaha_lampeye|Usangu_lampeye|Lamprologus_kungweensis|Nothobranchius_eggersi|Nothobranchius_foerschi|Nothobranchius_janpapi|Nothobranchius_lourensi|Nothobranchius_ocellatus|Karomo|Lake_Rukwa_tilapia|Haplochromis_macrocephalus|Serranochromis_janus|Oreochromis_urolepis
Category:Fauna_of_Ireland,Pollan_(fish)|Gillaroo|Facelina_annulicornis
Category:Endemic_fauna_of_Ireland,Pollan_(fish)|Gillaroo
Category:Lemur_genera,Indri|Archaeoindris|Archaeolemur|Megaladapis|Palaeopropithecus|Pachylemur|Hadropithecus|Mesopropithecus
Category:Grosbeaks,São_Tomé_grosbeak|Pine_grosbeak|Rose-breasted_grosbeak|Japanese_grosbeak|Black-headed_grosbeak|Crimson-collared_grosbeak|Pheucticus|Golden-winged_grosbeak|Somali_golden-winged_grosbeak|Arabian_golden-winged_grosbeak|Socotra_golden-winged_grosbeak
Category:Birds_of_prey_of_Madagascar,Madagascar_fish_eagle|Frances's_sparrowhawk|Henst's_goshawk|Madagascar_sparrowhawk|Madagascar_cuckoo-hawk|Banded_kestrel|Madagascar_serpent_eagle|Madagascar_harrier-hawk
Category:Endemic_birds_of_Comoros,Karthala_scops_owl|Moheli_scops_owl|Anjouan_scops_owl|Anjouan_sunbird|Comoros_olive_pigeon|Grand_Comoro_drongo|Humblot's_flycatcher|Grand_Comoro_bulbul|Humblot's_sunbird|Karthala_white-eye|Comoros_black_parrot|Comoros_thrush|Grand_Comoro_brush_warbler|Moheli_brush_warbler|Mayotte_scops_owl
Category:Donkeys,African_wild_ass|Onager|Kiang|Donkey|Atlas_wild_ass
Category:Endemic_birds_of_Kenya,Taita_thrush|Hinde's_babbler|Sharpe's_longclaw|Clarke's_weaver|Taita_apalis|Aberdare_cisticola|Tana_River_cisticola|Williams's_lark
Category:Endemic_fauna_of_Réunion,Réunion_cuckooshrike|Réunion_giant_tortoise|Réunion_Island_day_gecko|Réunion_Island_ornate_day_gecko|Ctenophila_salaziensis|Ctenophila_setiliris|Ctenophila_vorticella|Gonospira_bourguignati|Harmogenanina_argentea|Harmogenanina_detecta|Lantzia|Pupilla_pupula|Hyalimax_maillardi|Mormopterus_francoismoutoui
Category:Birds_of_Réunion,Réunion_cuckooshrike|Barau's_petrel|Red-tailed_tropicbird|Red_fody|Mascarene_coot|Echo_parakeet|Réunion_harrier|Mascarene_swiftlet|Mascarene_paradise_flycatcher|Mascarene_parrot|Mascarene_martin|Réunion_owl|Mascarene_petrel|Réunion_olive_white-eye|Réunion_stonechat|Réunion_grey_white-eye|Réunion_bulbul
Category:Terpsiphone,Seychelles_paradise_flycatcher|Amur_paradise_flycatcher|Tenggara_paradise_flycatcher|Malagasy_paradise_flycatcher|Mascarene_paradise_flycatcher|Japanese_paradise_flycatcher|African_paradise_flycatcher|Red-bellied_paradise_flycatcher|Blyth's_paradise_flycatcher|Annobón_paradise_flycatcher|São_Tomé_paradise_flycatcher|Rufous-vented_paradise_flycatcher|Rufous_paradise_flycatcher|Blue_paradise_flycatcher|Bedford's_paradise_flycatcher|Bates's_paradise_flycatcher|Indian_paradise_flycatcher|Paradise_flycatcher
Category:Fauna_of_Togo,Northwest_African_cheetah|Lygodactylus_gutturalis|Temnora_radiata|Arthroleptis_poecilonotus|Phrynobatrachus_calcaratus|Lined_blind_snake|Sternotomis_pulchra|Hemidactylus_albituberculatus|Cameroon_dwarf_gecko|Cecidothyris_orbiferalis|Moyencharia_ochreicosta|Guinea_leaf-toed_gecko|Togo_leaf-toed_gecko|Agama_gracilimembris|Togo_mouse|Hyperolius_laticeps
Category:Fauna_of_Mali,Northwest_African_cheetah|West_African_giraffe|Deathstalker|Stenaelurillus_nigricaudus|Acanthodactylus_guineensis|Agama_gracilimembris|Mali_firefinch|Damon_medius|Echis_jogeri|Tomopterna_milletihorsini
Category:Fauna_of_Benin,Northwest_African_cheetah|West_African_giraffe|Lygodactylus_gutturalis|Arthroleptis_poecilonotus|Phrynobatrachus_calcaratus|Sternotomis_pulchra|Hemidactylus_albituberculatus|Cameroon_dwarf_gecko|Guinea_leaf-toed_gecko|Agama_gracilimembris|Panthera_leo_leo|Gaboon_viper|Fischer's_dwarf_gecko|Barboides_britzi
Category:Fauna_of_Burkina_Faso,Northwest_African_cheetah|West_African_giraffe|Stenaelurillus_nigricaudus|Acanthodactylus_guineensis|Agama_gracilimembris|Panthera_leo_leo
Category:Fauna_of_Niger,Northwest_African_cheetah|West_African_giraffe|Stenaelurillus_nigricaudus|Panthera_leo_leo|Euchromius_hampsoni
Category:Birds_described_in_1927,Uluguru_bushshrike|Zapata_sparrow|Orange-necked_partridge|Black-headed_parrotbill|Turquoise-throated_barbet|Ward's_trogon|La_Selle_thrush|Zapata_rail|Maracaibo_tody-flycatcher|Belted_flycatcher|Chatham_oystercatcher|Thyolo_alethe|Todd's_antwren|Klages's_antwren|Antipodes_snipe|Tapajos_antpitta|Chilean_elaenia
Category:Endemic_fauna_of_Djibouti,Djibouti_spurfowl|Rhipicephalus_hoogstraali
Category:Birds_described_in_1952,Djibouti_spurfowl|Pampas_pipit|Papyrus_canary|Congo_bay_owl|White-winged_cuckooshrike|Grey-winged_Inca_finch|Negros_striped_babbler|Banggai_jungle_flycatcher
Category:Endemic_birds_of_Cape_Verde,Raso_lark|Iago_sparrow|Cape_Verde_shearwater|Cape_Verde_swift|Bourne's_heron|Cape_Verde_storm_petrel
Category:Endemic_fauna_of_the_Republic_of_the_Congo,Bouvier's_red_colobus|Adam's_horseshoe_bat|Atopochilus_chabanaudi|Synanthedon_beutenmuelleri|Synodontis_carineae|Lanistes_neritoides|Marginella_orstomi|Pseudoneaveia|Synodontis_longispinis|Enteromius_catenarius|Enteromius_erythrozonus|Enteromius_kuiluensis|Enteromius_stauchi|Clavatula_congoensis|Ornipholidotos_dowsetti|Ornipholidotos_nancy|Uroconger_drachi|Gymnogramma_hollandi|Goleba_jocquei
Category:Endemic_fauna_of_Annobón,Annobón_scops_owl|Annobón_paradise_flycatcher|Annobón_white-eye|Mitrella_aemulata|Annobodillo|Annobón_lidless_skink|Congophiloscia_annobonensis|Annobon_leaf-toed_gecko|Newton's_leaf-toed_gecko|Paraxenodillo|Trachylepis_ozorii|Xylotrechus_annobonae
Category:Endemic_birds_of_Annobón,Annobón_scops_owl|Annobón_paradise_flycatcher|Annobón_white-eye
Category:Fauna_of_Arunachal_Pradesh,Clouded_leopard|White-cheeked_macaque|Arunachal_macaque
Category:Fauna_of_Tamil_Nadu,Nilgiri_langur|Hemidactylus_acanthopholis|Nilgiri_tahr|Tropidolaemus_huttoni|Craspedocephalus_macrolepis|Nilgiri_marten|Indrella|Dawkinsia_tambraparniei|Raorchestes_dubois|Labiobaetis_soldani|Raorchestes_coonoorensis|Bare-bellied_hedgehog
Category:Hesperoptenus,False_serotine_bat|Hesperoptenus|Blanford's_bat
Category:Birds_of_Brunei,Mountain_serpent_eagle|Crested_partridge|Long-billed_spiderhunter|White-necked_babbler|Spectacled_bulbul|Blue-wattled_bulbul|Straw-headed_bulbul|Black-throated_wren-babbler|Golden-naped_barbet|Cream-eyed_bulbul
Category:Endemic_fauna_of_the_Biak–Numfoor_rain_forests,Biak_naked-backed_fruit_bat|Biak_glider|Geelvink_pygmy_parrot|Leiopython_biakensis|Black-winged_lory|Geelvink_imperial_pigeon|Biak_scops_owl|Biak_black_flycatcher|Biak_white-eye|Biak_paradise_kingfisher|Biak_coucal|Long-tailed_starling|Biak_monarch|Geelvink_fruit_dove|Biak_triller|Biak_gerygone|Blue-eyed_spotted_cuscus|Oreophryne_kapisa
Category:Endemic_fauna_of_Bhutan,Bhutanitis_ludlowi|Calotes_bhutanensis
Category:Insects_of_Bhutan,Bhutanitis_ludlowi|Ypthima_sakra|Bhutanitis|Pithauria_stramineipennis|Heliomantis
Category:Insects_of_Western_New_Guinea,Rothschild's_birdwing|Magpie_(butterfly)|Eupholus_geoffroyi|Eupholus_schoenherrii|Hypolimnas_alimena|Mimene_atropatene
Category:Mammals_of_New_Zealand,New_Zealand_long-tailed_bat|Chamois|Dusky_dolphin|European_hare|New_Zealand_sea_lion|Arctocephalus_forsteri|New_Zealand_lesser_short-tailed_bat|Hector's_dolphin|Māui_dolphin|Polynesian_rat|European_fallow_deer|Common_brushtail_possum
Category:Endemic_fauna_of_Nihoa,Nihoa_conehead_katydid|Nihoa_millerbird|Nihoa_finch|Thaumatogryllus_conanti|Nihoa_trapdoor_spider|Hyposmocoma_nihoa|Hyposmocoma_kikokolu
Category:Mammals_of_New_Caledonia,New_Caledonia_blossom_bat|Insular_flying_fox|New_Caledonian_wattled_bat|Ornate_flying_fox|New_Caledonia_flying_fox
Category:Fish_of_the_Sea_of_Azov,Pontic_shad|Donets_ruffe|Longtail_dwarf_goby|Marbled_goby|Narrow-snouted_pipefish|Chameleon_goby|Alosa_maeotica|Syngnathus_schmidti|Alosa_tanaica
Category:Endemic_birds_of_Southern_Mexico,Rose-bellied_bunting|Cozumel_vireo|Long-tailed_sabrewing|White-tailed_hummingbird|Cozumel_thrasher|Cozumel_emerald|Nava's_wren
Category:Insects_of_Haiti,Jamaican_monarch|Manduca_brontes|Clinidium_haitiense|Blaberus_discoidalis|Papilio_aristor|Papilio_aristodemus|Keiferia_lycopersicella|Perigonia_glaucescens|Dismorphia_spio|Papilio_machaonides
Category:Late_Cretaceous_mammals_of_North_America,Eodelphis|Schowalteria|Cedaromys|Ameribaatar|Didelphodon|Alphadon|Unnuakomys|Bryceomys|Alticonodon|Gypsonictops|Stagodontidae
Category:Extinct_bivalves,Longnut|Pleurobema_stabile|Unio_cariei|Fordilloidea|Megalodontoidea|Chesapecten_jeffersonius|Trigonioidea|Gryphaea_dilatata|Tuarangia|Concavodontinae|Praenuculinae|Trigoniida|Cyprina_ligeriensis|Arca_mailleana|Hippurites_atheniensis|Hippurites_cornuvaccinum|Modiomorphida|Swiftopecten_djoserus|Inoceramus_cuvieri
Category:Ordovician_echinoderms,Bothriocidaris|Cothurnocystis|Paracrinoidea|Blastoid
Category:Ordovician_invertebrates,Bothriocidaris|Hazeliidae|Scenella|Graptolithina|Didymograptus|Cothurnocystis|Stromatoporoidea|Paropsonemid|Palaeoconchus|Tetragraptus_approximatus|Tymbochoos|Paracrinoidea|Blastoid
Category:Extinct_birds_of_Indian_Ocean_islands,Broad-billed_parrot|Aepyornis|Mullerornis|Vorombe|Mauritius_starling|Mascarene_coot|Seychelles_parakeet|Rodrigues_starling|Cheke's_wood_rail|Aldabra_brush_warbler|Marianne_white-eye|Mascarene_parrot|Réunion_owl|Delalande's_coua|Coua_berthae|Ampoza_ground_roller
Category:Extinct_animals_of_Mauritius,Broad-billed_parrot|Mauritius_starling|Domed_Mauritius_giant_tortoise|Mascarene_coot|Libythea_cinyras|Tropidophora_carinata
Category:Parrots_of_Africa,Broad-billed_parrot|Lovebird|Rose-ringed_parakeet|Psittacus|Poicephalus|Echo_parakeet|Seychelles_parakeet
Category:Endemic_fauna_of_Mayotte,Rachis_comorensis|Cyclophorus_horridulum|Cyclosurus_mariei|Tropidophora_semilineata|Mayotte_drongo|Mayotte_white-eye|Mayotte_scops_owl|Charaxes_saperanus
Category:Parasitic_vertebrates,Candiru_(fish)|Vampire_bat|Cookiecutter_shark|Sea_lamprey|Vampire_ground_finch|Pearlfish|Snubnosed_eel|Silver_lamprey|Lamprey
Category:Mammals_of_Tibet,Medog_mole|Himalayan_wolf|Kiang|Tibetan_fox|Himalayan_marmot|Tibetan_woolly_flying_squirrel|Yak|Bharal|Tibetan_antelope|Tibetan_blue_bear|Tibetan_red_deer|Plateau_pika|Ladak_pika
Category:Rodents_of_Laos,Hairy-footed_flying_squirrel|Finlayson's_squirrel|Indomalayan_pencil-tailed_tree_mouse|Laotian_giant_flying_squirrel|Malayan_porcupine|Black_giant_squirrel|Himalayan_striped_squirrel|Pallas's_squirrel|Red_spiny_rat|Fea's_tree_rat|Chestnut_white-bellied_rat|Asiatic_brush-tailed_porcupine|Spotted_giant_flying_squirrel|Hoary_bamboo_rat|Large_bamboo_rat|Maritime_striped_squirrel|Cambodian_striped_squirrel|Saxatilomys|Laotian_rock_rat
Category:Colugos,Colugo|Sunda_flying_lemur|Philippine_flying_lemur|Dermotherium|Dracontolestes
Category:Fauna_of_Dinagat_Islands,Philippine_flying_lemur|Dinagat_bushy-tailed_cloud_rat|Dinagat_gymnure|White-winged_flying_fox|Dinagat_hairy-tailed_rat|Pulchrana_grandocula|Samar_cobra|Draco_mindanensis|Wattled_broadbill|Writhed_hornbill|Giant_scops_owl|Mindanao_hornbill
Category:Fauna_of_Biliran,Philippine_flying_lemur|Mindanao_shrew|Buff-spotted_flameback|Everett's_scops_owl
Category:Gliding_snakes,Chrysopelea|Chrysopelea_ornata|Chrysopelea_paradisi|Banded_flying_snake|Chrysopelea_taprobanica|Chrysopelea_rhodopleuron
Category:Toxic_birds,Common_quail|Spur-winged_goose|Blue-capped_ifrit|Rufous_shrikethrush|Arafura_shrikethrush
Category:Quails,Common_quail|New_World_quail|California_quail|Gambel's_quail|Scaled_quail|Himalayan_quail|Snow_Mountain_quail|Manipur_bush_quail|Mountain_quail|Stubble_quail|Elegant_quail|Blue_quail|Singing_quail|Tawny-faced_quail
Category:Anatidae,Spur-winged_goose|Anatidae|Freckled_duck|Musk_duck|White-backed_duck|Branta|Andaman_teal|Mute_swan|Thambetochen|Dunstanetta|Garganornis|Moffitt's_Canada_goose|Chenoanas|Mioquerquedula|Ankonetta|Allgoviachen|Swan|Coscoroba_swan|Eremochen|Anserinae
Category:Hemichordates,Hemichordate|Cephalodiscida|Rhabdopleurida|Spartobranchus_tenuis|Balanoglossus|Harrimania|Dalyia|Rhabdotubus
Category:Mammals_of_East_Africa,Giant_otter_shrew|Northeast_African_cheetah|Southeast_African_cheetah|Blue_duiker|Dik-dik|Southern_tree_hyrax|Yellow-spotted_rock_hyrax|East_African_potto
Category:Marsupials_of_Central_America,Water_opossum|Brown_four-eyed_opossum|Virginia_opossum|Common_opossum|Derby's_woolly_opossum|Metatheria|Ameridelphia|Gray_four-eyed_opossum|Mexican_mouse_opossum|Isthmian_mouse_opossum|Alston's_mouse_opossum|Opossum|Panama_slender_opossum
Category:Marsupials_of_North_America,Water_opossum|Grayish_mouse_opossum|Virginia_opossum|Common_opossum|Derby's_woolly_opossum|Ameridelphia|Gray_four-eyed_opossum|Mexican_mouse_opossum|Opossum
Category:Fauna_of_Sicily,Tortonese's_goby|Palaeoloxodon_mnaidriensis|Melanargia_arge|Sicilian_pond_turtle|Micropterix_erctella|Carabus_lefebvrei
Category:Semiaquatic_animals,Otter|Castoridae|Agkistrodon_piscivorus|Spinosaurus|North_American_river_otter|Aquatic_coral_snake
